year,place,total_15_19,total_20_24,total_25_29,m_15_19,m_20_24,m_25_29,f_15_19,f_20_24,f_25_29,city_county
2021,高山市,-167.0,-275.0,-18.0,-91.0,-132.0,-6.0,-76.0,-143.0,-12.0,city
2021,多治見市,-64.0,-259.0,-105.0,-53.0,-130.0,-19.0,-11.0,-129.0,-86.0,city
2021,関市,-2.0,-186.0,-65.0,2.0,-108.0,-46.0,-4.0,-78.0,-19.0,city
2021,中津川市,-113.0,-133.0,-8.0,-68.0,-39.0,-11.0,-45.0,-94.0,3.0,city
2021,美濃市,-12.0,-41.0,-41.0,-4.0,-12.0,-30.0,-8.0,-29.0,-11.0,city
2021,瑞浪市,-27.0,-93.0,-41.0,-20.0,-36.0,-18.0,-7.0,-57.0,-23.0,city
2021,羽島市,-15.0,-75.0,-38.0,-16.0,-42.0,-8.0,1.0,-33.0,-30.0,city
2021,恵那市,-68.0,-132.0,-30.0,-32.0,-55.0,-7.0,-36.0,-77.0,-23.0,city
2021,美濃加茂市,12.0,-75.0,-43.0,-7.0,-30.0,-26.0,19.0,-45.0,-17.0,city
2021,土岐市,-40.0,-66.0,-76.0,-31.0,-30.0,-35.0,-9.0,-36.0,-41.0,city
2021,各務原市,-2.0,-86.0,-102.0,5.0,-18.0,-60.0,-7.0,-68.0,-42.0,city
2021,可児市,-51.0,-198.0,-58.0,-28.0,-99.0,-23.0,-23.0,-99.0,-35.0,city
2021,山県市,-21.0,-84.0,-29.0,-11.0,-37.0,-9.0,-10.0,-47.0,-20.0,city
2021,瑞穂市,25.0,23.0,69.0,34.0,22.0,43.0,-9.0,1.0,26.0,city
2021,飛騨市,-70.0,-71.0,-8.0,-38.0,-23.0,-9.0,-32.0,-48.0,1.0,city
2021,本巣市,-17.0,-98.0,-50.0,-8.0,-53.0,-22.0,-9.0,-45.0,-28.0,city
2021,郡上市,-85.0,-140.0,-78.0,-44.0,-52.0,-39.0,-41.0,-88.0,-39.0,county
2021,下呂市,-64.0,-97.0,-11.0,-37.0,-54.0,-10.0,-27.0,-43.0,-1.0,city
2021,海津市,-21.0,-109.0,-90.0,-5.0,-42.0,-37.0,-16.0,-67.0,-53.0,city
2021,羽島郡,-3.0,48.0,132.0,-10.0,30.0,61.0,7.0,18.0,71.0,county
2021,養老郡,-25.0,-78.0,-63.0,-16.0,-36.0,-17.0,-9.0,-42.0,-46.0,county
2021,不破郡,1.0,-87.0,-65.0,-2.0,-34.0,-21.0,3.0,-53.0,-44.0,county
2021,安八郡,-10.0,-74.0,-52.0,-2.0,-25.0,-42.0,-8.0,-49.0,-10.0,county
2021,揖斐郡,-58.0,-219.0,-164.0,-34.0,-103.0,-69.0,-24.0,-116.0,-95.0,county
2021,本巣郡,-2.0,-21.0,19.0,-3.0,-6.0,-1.0,1.0,-15.0,20.0,county
2021,加茂郡,-50.0,-110.0,-71.0,-26.0,-66.0,-44.0,-24.0,-44.0,-27.0,county
2021,可児郡,-9.0,-36.0,-11.0,-9.0,-8.0,3.0,0.0,-28.0,-14.0,county
2021,大野郡,-7.0,-1.0,0.0,0.0,-3.0,1.0,-7.0,2.0,-1.0,county
2021,静岡市,-110.0,-155.0,-146.0,-63.0,-74.0,-98.0,-47.0,-81.0,-48.0,city
2021,浜松市,-564.0,-35.0,67.0,-358.0,118.0,-14.0,-206.0,-153.0,81.0,city
2021,沼津市,-153.0,-119.0,-116.0,-78.0,0.0,-83.0,-75.0,-119.0,-33.0,city
2021,熱海市,-41.0,-85.0,-48.0,-16.0,-35.0,-32.0,-25.0,-50.0,-16.0,city
2021,三島市,-69.0,-168.0,6.0,-42.0,-48.0,4.0,-27.0,-120.0,2.0,city
2021,富士宮市,-150.0,-128.0,-56.0,-103.0,9.0,10.0,-47.0,-137.0,-66.0,city
2021,伊東市,-115.0,-70.0,-21.0,-51.0,-53.0,4.0,-64.0,-17.0,-25.0,city
2021,島田市,-80.0,-101.0,4.0,-40.0,-49.0,-8.0,-40.0,-52.0,12.0,city
2021,富士市,-241.0,-320.0,7.0,-118.0,-104.0,13.0,-123.0,-216.0,-6.0,city
2021,磐田市,-103.0,-90.0,-98.0,-41.0,29.0,-94.0,-62.0,-119.0,-4.0,city
2021,焼津市,-108.0,-198.0,-43.0,-50.0,-106.0,-33.0,-58.0,-92.0,-10.0,city
2021,掛川市,-86.0,-90.0,45.0,-56.0,-32.0,6.0,-30.0,-58.0,39.0,city
2021,藤枝市,-148.0,-187.0,56.0,-74.0,-47.0,31.0,-74.0,-140.0,25.0,city
2021,御殿場市,7.0,-115.0,5.0,46.0,-66.0,-4.0,-39.0,-49.0,9.0,city
2021,袋井市,-70.0,14.0,44.0,-34.0,22.0,31.0,-36.0,-8.0,13.0,city
2021,下田市,-43.0,-53.0,-19.0,-21.0,-26.0,-13.0,-22.0,-27.0,-6.0,city
2021,裾野市,-34.0,-103.0,-79.0,6.0,-64.0,-97.0,-40.0,-39.0,18.0,city
2021,湖西市,-40.0,-81.0,-36.0,-23.0,-7.0,-38.0,-17.0,-74.0,2.0,city
2021,伊豆市,-36.0,-92.0,-24.0,-18.0,-42.0,0.0,-18.0,-50.0,-24.0,city
2021,御前崎市,-27.0,-78.0,-55.0,-13.0,-22.0,-32.0,-14.0,-56.0,-23.0,city
2021,菊川市,-32.0,-69.0,39.0,-15.0,-35.0,34.0,-17.0,-34.0,5.0,city
2021,伊豆の国市,-50.0,-45.0,-41.0,-34.0,-37.0,1.0,-16.0,-8.0,-42.0,city
2021,牧之原市,-19.0,-86.0,-94.0,-11.0,-11.0,-51.0,-8.0,-75.0,-43.0,city
2021,賀茂郡,-83.0,-98.0,-10.0,-44.0,-44.0,-10.0,-39.0,-54.0,0.0,county
2021,田方郡,-41.0,-67.0,-12.0,-27.0,-34.0,-13.0,-14.0,-33.0,1.0,county
2021,駿東郡,-57.0,-112.0,84.0,-25.0,-52.0,37.0,-32.0,-60.0,47.0,county
2021,榛原郡,-60.0,-26.0,-32.0,-30.0,-19.0,-8.0,-30.0,-7.0,-24.0,county
2021,周智郡,-24.0,-38.0,-31.0,-11.0,-19.0,-18.0,-13.0,-19.0,-13.0,county
2021,名古屋市,829.0,6287.0,1089.0,350.0,3174.0,601.0,479.0,3113.0,488.0,city
2021,豊橋市,-156.0,-256.0,-194.0,-85.0,-68.0,-125.0,-71.0,-188.0,-69.0,city
2021,岡崎市,-156.0,164.0,-23.0,-83.0,147.0,-15.0,-73.0,17.0,-8.0,city
2021,一宮市,-163.0,-437.0,-228.0,-116.0,-244.0,-130.0,-47.0,-193.0,-98.0,city
2021,瀬戸市,-28.0,-217.0,-14.0,-12.0,-122.0,-14.0,-16.0,-95.0,0.0,city
2021,半田市,-31.0,-96.0,-190.0,-9.0,-16.0,-114.0,-22.0,-80.0,-76.0,city
2021,春日井市,35.0,-123.0,68.0,21.0,-26.0,93.0,14.0,-97.0,-25.0,city
2021,豊川市,17.0,-69.0,130.0,30.0,4.0,51.0,-13.0,-73.0,79.0,city
2021,津島市,-26.0,-124.0,-122.0,-12.0,-53.0,-53.0,-14.0,-71.0,-69.0,city
2021,碧南市,7.0,-73.0,13.0,16.0,-55.0,-4.0,-9.0,-18.0,17.0,city
2021,刈谷市,205.0,171.0,-75.0,193.0,111.0,-170.0,12.0,60.0,95.0,city
2021,豊田市,533.0,-361.0,-897.0,464.0,-192.0,-664.0,69.0,-169.0,-233.0,city
2021,安城市,-71.0,-76.0,-43.0,-42.0,-4.0,-23.0,-29.0,-72.0,-20.0,city
2021,西尾市,20.0,-236.0,-87.0,39.0,-100.0,-83.0,-19.0,-136.0,-4.0,city
2021,蒲郡市,-36.0,-32.0,-31.0,-16.0,-15.0,2.0,-20.0,-17.0,-33.0,county
2021,犬山市,3.0,-111.0,-74.0,0.0,-48.0,-44.0,3.0,-63.0,-30.0,city
2021,常滑市,-12.0,-76.0,-64.0,-3.0,-18.0,-8.0,-9.0,-58.0,-56.0,city
2021,江南市,-30.0,-161.0,19.0,-15.0,-70.0,21.0,-15.0,-91.0,-2.0,city
2021,小牧市,34.0,-115.0,-243.0,33.0,-52.0,-147.0,1.0,-63.0,-96.0,city
2021,稲沢市,-26.0,-99.0,-33.0,-24.0,-30.0,-66.0,-2.0,-69.0,33.0,city
2021,新城市,-53.0,-125.0,-86.0,-29.0,-48.0,-35.0,-24.0,-77.0,-51.0,city
2021,東海市,62.0,-71.0,-115.0,76.0,-21.0,-137.0,-14.0,-50.0,22.0,city
2021,大府市,77.0,30.0,-52.0,78.0,30.0,-79.0,-1.0,0.0,27.0,city
2021,知多市,-16.0,-111.0,-138.0,0.0,-54.0,-84.0,-16.0,-57.0,-54.0,city
2021,知立市,-7.0,122.0,10.0,-11.0,105.0,-24.0,4.0,17.0,34.0,city
2021,尾張旭市,-15.0,-171.0,84.0,-11.0,-119.0,39.0,-4.0,-52.0,45.0,city
2021,高浜市,26.0,45.0,59.0,36.0,48.0,44.0,-10.0,-3.0,15.0,city
2021,岩倉市,-8.0,19.0,49.0,-3.0,7.0,32.0,-5.0,12.0,17.0,city
2021,豊明市,3.0,-37.0,5.0,2.0,-8.0,-1.0,1.0,-29.0,6.0,city
2021,日進市,-21.0,-6.0,211.0,-8.0,35.0,93.0,-13.0,-41.0,118.0,city
2021,田原市,26.0,-116.0,-85.0,37.0,-46.0,-32.0,-11.0,-70.0,-53.0,city
2021,愛西市,-31.0,-158.0,-92.0,-26.0,-84.0,-56.0,-5.0,-74.0,-36.0,city
2021,清須市,3.0,127.0,120.0,9.0,96.0,89.0,-6.0,31.0,31.0,city
2021,北名古屋市,-14.0,73.0,141.0,-9.0,68.0,81.0,-5.0,5.0,60.0,city
2021,弥富市,12.0,-14.0,-5.0,12.0,-2.0,3.0,0.0,-12.0,-8.0,city
2021,みよし市,-65.0,-114.0,61.0,-29.0,-54.0,23.0,-36.0,-60.0,38.0,city
2021,あま市,-35.0,-70.0,101.0,-22.0,-44.0,89.0,-13.0,-26.0,12.0,city
2021,長久手市,81.0,35.0,14.0,36.0,17.0,4.0,45.0,18.0,10.0,city
2021,愛知郡,-22.0,-83.0,-7.0,-14.0,-57.0,-2.0,-8.0,-26.0,-5.0,county
2021,西春日井郡,-12.0,54.0,-7.0,-4.0,39.0,0.0,-8.0,15.0,-7.0,county
2021,丹羽郡,5.0,-24.0,28.0,4.0,0.0,-7.0,1.0,-24.0,35.0,county
2021,海部郡,-19.0,-68.0,42.0,-20.0,-27.0,26.0,1.0,-41.0,16.0,county
2021,知多郡,-30.0,-293.0,-89.0,-15.0,-135.0,-78.0,-15.0,-158.0,-11.0,county
2021,額田郡,-26.0,9.0,64.0,-25.0,0.0,28.0,-1.0,9.0,36.0,county
2021,北設楽郡,-20.0,-13.0,-8.0,-14.0,1.0,-6.0,-6.0,-14.0,-2.0,county
2021,津市,5.0,-199.0,-54.0,17.0,-139.0,-26.0,-12.0,-60.0,-28.0,city
2021,四日市市,-157.0,304.0,128.0,-105.0,309.0,109.0,-52.0,-5.0,19.0,city
2021,伊勢市,-49.0,-280.0,-61.0,-19.0,-158.0,-29.0,-30.0,-122.0,-32.0,city
2021,松阪市,-154.0,-133.0,5.0,-98.0,-48.0,19.0,-56.0,-85.0,-14.0,city
2021,桑名市,-8.0,-235.0,-115.0,-28.0,-127.0,-47.0,20.0,-108.0,-68.0,city
2021,鈴鹿市,-59.0,-180.0,-199.0,-22.0,-27.0,-84.0,-37.0,-153.0,-115.0,city
2021,名張市,-36.0,-197.0,-48.0,-13.0,-115.0,-5.0,-23.0,-82.0,-43.0,city
2021,尾鷲市,-29.0,-42.0,-17.0,-24.0,-20.0,-9.0,-5.0,-22.0,-8.0,city
2021,亀山市,-24.0,-7.0,58.0,-3.0,17.0,34.0,-21.0,-24.0,24.0,city
2021,鳥羽市,-4.0,-48.0,-41.0,-2.0,-29.0,-15.0,-2.0,-19.0,-26.0,city
2021,熊野市,-17.0,-18.0,-11.0,-11.0,-11.0,-13.0,-6.0,-7.0,2.0,city
2021,いなべ市,79.0,-153.0,-8.0,86.0,-87.0,-13.0,-7.0,-66.0,5.0,city
2021,志摩市,-77.0,-98.0,-75.0,-48.0,-40.0,-25.0,-29.0,-58.0,-50.0,city
2021,伊賀市,-37.0,-120.0,-129.0,-6.0,-59.0,-75.0,-31.0,-61.0,-54.0,city
2021,桑名郡,-5.0,-18.0,-15.0,-3.0,-9.0,-7.0,-2.0,-9.0,-8.0,county
2021,員弁郡,-16.0,-35.0,-6.0,-12.0,-10.0,-10.0,-4.0,-25.0,4.0,county
2021,三重郡,-57.0,5.0,85.0,-39.0,37.0,58.0,-18.0,-32.0,27.0,county
2021,多気郡,-39.0,-103.0,3.0,-27.0,-48.0,-1.0,-12.0,-55.0,4.0,county
2021,度会郡,-60.0,-115.0,-39.0,-21.0,-33.0,-12.0,-39.0,-82.0,-27.0,county
2021,北牟婁郡,-30.0,-52.0,-19.0,-21.0,-25.0,-8.0,-9.0,-27.0,-11.0,county
2021,南牟婁郡,-46.0,-54.0,25.0,-22.0,-26.0,12.0,-24.0,-28.0,13.0,county
2021,大津市,12.0,-671.0,99.0,0.0,-426.0,75.0,12.0,-245.0,24.0,city
2021,彦根市,70.0,-53.0,10.0,35.0,-5.0,19.0,35.0,-48.0,-9.0,city
2021,長浜市,-66.0,-231.0,-58.0,-38.0,-86.0,-10.0,-28.0,-145.0,-48.0,city
2021,近江八幡市,-20.0,-66.0,27.0,-20.0,-19.0,9.0,0.0,-47.0,18.0,city
2021,草津市,229.0,139.0,104.0,182.0,4.0,36.0,47.0,135.0,68.0,city
2021,守山市,-34.0,-92.0,106.0,-24.0,-38.0,15.0,-10.0,-54.0,91.0,city
2021,栗東市,-26.0,57.0,227.0,-24.0,19.0,131.0,-2.0,38.0,96.0,city
2021,甲賀市,-35.0,-109.0,-121.0,-18.0,-42.0,-70.0,-17.0,-67.0,-51.0,city
2021,野洲市,-21.0,-27.0,-58.0,-19.0,7.0,-46.0,-2.0,-34.0,-12.0,city
2021,湖南市,-7.0,-73.0,-62.0,6.0,-35.0,-26.0,-13.0,-38.0,-36.0,city
2021,高島市,-8.0,-142.0,-77.0,-4.0,-83.0,-54.0,-4.0,-59.0,-23.0,city
2021,東近江市,-35.0,-117.0,-97.0,-31.0,-54.0,-72.0,-4.0,-63.0,-25.0,city
2021,米原市,-23.0,-135.0,-31.0,-17.0,-63.0,-6.0,-6.0,-72.0,-25.0,city
2021,蒲生郡,57.0,-90.0,-69.0,74.0,-36.0,-57.0,-17.0,-54.0,-12.0,county
2021,愛知郡,-14.0,18.0,-32.0,-6.0,27.0,-29.0,-8.0,-9.0,-3.0,county
2021,犬上郡,-3.0,-46.0,-33.0,3.0,-18.0,-15.0,-6.0,-28.0,-18.0,county
2021,京都市,2287.0,859.0,-1412.0,1208.0,69.0,-712.0,1079.0,790.0,-700.0,city
2021,福知山市,18.0,-138.0,24.0,37.0,-44.0,0.0,-19.0,-94.0,24.0,city
2021,舞鶴市,117.0,-403.0,-64.0,137.0,-253.0,-59.0,-20.0,-150.0,-5.0,city
2021,綾部市,-37.0,-55.0,-11.0,-22.0,-12.0,8.0,-15.0,-43.0,-19.0,city
2021,宇治市,133.0,-404.0,-372.0,82.0,-258.0,-244.0,51.0,-146.0,-128.0,city
2021,宮津市,-20.0,-52.0,-38.0,-11.0,-19.0,-27.0,-9.0,-33.0,-11.0,city
2021,亀岡市,2.0,-201.0,-34.0,-2.0,-109.0,-10.0,4.0,-92.0,-24.0,city
2021,城陽市,0.0,-98.0,1.0,3.0,-49.0,9.0,-3.0,-49.0,-8.0,city
2021,向日市,-21.0,-57.0,22.0,-8.0,-43.0,10.0,-13.0,-14.0,12.0,city
2021,長岡京市,21.0,-69.0,39.0,5.0,-10.0,-14.0,16.0,-59.0,53.0,city
2021,八幡市,-8.0,-93.0,-12.0,-3.0,-39.0,0.0,-5.0,-54.0,-12.0,city
2021,京田辺市,137.0,-147.0,-63.0,82.0,-66.0,-38.0,55.0,-81.0,-25.0,city
2021,京丹後市,-77.0,-178.0,3.0,-49.0,-84.0,4.0,-28.0,-94.0,-1.0,city
2021,南丹市,58.0,-110.0,-10.0,38.0,-45.0,3.0,20.0,-65.0,-13.0,city
2021,木津川市,14.0,-116.0,56.0,10.0,-98.0,31.0,4.0,-18.0,25.0,city
2021,乙訓郡,8.0,-5.0,60.0,5.0,-21.0,47.0,3.0,16.0,13.0,county
2021,久世郡,-29.0,-18.0,-10.0,-16.0,-3.0,-11.0,-13.0,-15.0,1.0,county
2021,綴喜郡,-18.0,-61.0,-27.0,-10.0,-43.0,-14.0,-8.0,-18.0,-13.0,county
2021,相楽郡,-29.0,-170.0,-58.0,-13.0,-93.0,-43.0,-16.0,-77.0,-15.0,county
2021,船井郡,-12.0,-37.0,-20.0,-5.0,-19.0,-8.0,-7.0,-18.0,-12.0,county
2021,与謝郡,-37.0,-125.0,-24.0,-20.0,-53.0,-18.0,-17.0,-72.0,-6.0,county
2021,大阪市,1571.0,12773.0,3533.0,580.0,5850.0,1753.0,991.0,6923.0,1780.0,city
2021,堺市,28.0,-176.0,4.0,-2.0,-168.0,-84.0,30.0,-8.0,88.0,city
2021,岸和田市,-60.0,-276.0,-225.0,-35.0,-164.0,-86.0,-25.0,-112.0,-139.0,city
2021,豊中市,62.0,-147.0,138.0,41.0,-156.0,83.0,21.0,9.0,55.0,city
2021,池田市,79.0,17.0,-27.0,54.0,15.0,-22.0,25.0,2.0,-5.0,city
2021,吹田市,336.0,429.0,568.0,155.0,69.0,154.0,181.0,360.0,414.0,city
2021,泉大津市,1.0,-179.0,3.0,5.0,-54.0,24.0,-4.0,-125.0,-21.0,city
2021,高槻市,72.0,-139.0,-65.0,18.0,-142.0,-29.0,54.0,3.0,-36.0,city
2021,貝塚市,-28.0,-245.0,-191.0,-10.0,-128.0,-109.0,-18.0,-117.0,-82.0,city
2021,守口市,50.0,72.0,-23.0,8.0,14.0,3.0,42.0,58.0,-26.0,city
2021,枚方市,107.0,-631.0,-260.0,14.0,-353.0,-167.0,93.0,-278.0,-93.0,city
2021,茨木市,131.0,-127.0,219.0,61.0,-131.0,124.0,70.0,4.0,95.0,city
2021,八尾市,40.0,-294.0,-127.0,13.0,-151.0,-85.0,27.0,-143.0,-42.0,city
2021,泉佐野市,67.0,-199.0,-277.0,29.0,-54.0,-96.0,38.0,-145.0,-181.0,city
2021,富田林市,40.0,-357.0,-252.0,18.0,-214.0,-123.0,22.0,-143.0,-129.0,city
2021,寝屋川市,53.0,-169.0,-31.0,17.0,-128.0,18.0,36.0,-41.0,-49.0,city
2021,河内長野市,-41.0,-351.0,-140.0,-25.0,-177.0,-79.0,-16.0,-174.0,-61.0,city
2021,松原市,25.0,-113.0,-148.0,-7.0,-60.0,-53.0,32.0,-53.0,-95.0,city
2021,大東市,70.0,-204.0,-143.0,65.0,-120.0,-61.0,5.0,-84.0,-82.0,city
2021,和泉市,27.0,-461.0,-154.0,28.0,-257.0,-80.0,-1.0,-204.0,-74.0,city
2021,箕面市,94.0,-215.0,-180.0,54.0,-101.0,-129.0,40.0,-114.0,-51.0,city
2021,柏原市,27.0,-149.0,-97.0,2.0,-83.0,-54.0,25.0,-66.0,-43.0,city
2021,羽曳野市,29.0,-135.0,-111.0,4.0,-63.0,-38.0,25.0,-72.0,-73.0,city
2021,門真市,6.0,37.0,-19.0,0.0,46.0,6.0,6.0,-9.0,-25.0,city
2021,摂津市,34.0,56.0,202.0,13.0,16.0,83.0,21.0,40.0,119.0,city
2021,高石市,3.0,-67.0,-10.0,22.0,-22.0,-28.0,-19.0,-45.0,18.0,city
2021,藤井寺市,9.0,-78.0,-94.0,1.0,-56.0,-67.0,8.0,-22.0,-27.0,city
2021,東大阪市,225.0,-51.0,-131.0,122.0,-98.0,-29.0,103.0,47.0,-102.0,city
2021,泉南市,-48.0,-185.0,-87.0,-28.0,-91.0,-42.0,-20.0,-94.0,-45.0,city
2021,四條畷市,-17.0,-112.0,-47.0,-2.0,-78.0,-35.0,-15.0,-34.0,-12.0,city
2021,交野市,-11.0,-207.0,-50.0,-18.0,-111.0,-11.0,7.0,-96.0,-39.0,city
2021,大阪狭山市,27.0,-135.0,-71.0,35.0,-85.0,-42.0,-8.0,-50.0,-29.0,city
2021,阪南市,-6.0,-185.0,-112.0,-6.0,-93.0,-57.0,0.0,-92.0,-55.0,city
2021,三島郡,-23.0,-32.0,-44.0,-14.0,-11.0,-14.0,-9.0,-21.0,-30.0,county
2021,豊能郡,-28.0,-117.0,-80.0,-12.0,-41.0,-47.0,-16.0,-76.0,-33.0,county
2021,泉北郡,9.0,-8.0,-46.0,6.0,-13.0,-26.0,3.0,5.0,-20.0,county
2021,泉南郡,29.0,-314.0,-85.0,30.0,-217.0,-45.0,-1.0,-97.0,-40.0,county
2021,南河内郡,35.0,-123.0,-39.0,15.0,-56.0,-20.0,20.0,-67.0,-19.0,county
2021,神戸市,520.0,-244.0,-580.0,254.0,-417.0,-230.0,266.0,173.0,-350.0,city
2021,姫路市,-118.0,-433.0,-251.0,-65.0,-132.0,-186.0,-53.0,-301.0,-65.0,city
2021,尼崎市,65.0,569.0,352.0,49.0,277.0,167.0,16.0,292.0,185.0,city
2021,明石市,-83.0,-104.0,264.0,-56.0,-85.0,102.0,-27.0,-19.0,162.0,city
2021,西宮市,277.0,-592.0,12.0,150.0,-550.0,-40.0,127.0,-42.0,52.0,city
2021,洲本市,-12.0,-23.0,-36.0,-10.0,-35.0,0.0,-2.0,12.0,-36.0,city
2021,芦屋市,22.0,-68.0,-150.0,-11.0,-50.0,-105.0,33.0,-18.0,-45.0,city
2021,伊丹市,104.0,-262.0,97.0,94.0,-136.0,-15.0,10.0,-126.0,112.0,city
2021,相生市,-17.0,-68.0,-12.0,-5.0,-42.0,5.0,-12.0,-26.0,-17.0,city
2021,豊岡市,-63.0,-260.0,-25.0,-69.0,-122.0,-26.0,6.0,-138.0,1.0,city
2021,加古川市,16.0,-507.0,-65.0,30.0,-291.0,-79.0,-14.0,-216.0,14.0,city
2021,赤穂市,-4.0,-154.0,-82.0,-3.0,-63.0,-29.0,-1.0,-91.0,-53.0,city
2021,西脇市,-32.0,-128.0,-17.0,-22.0,-64.0,-12.0,-10.0,-64.0,-5.0,city
2021,宝塚市,12.0,-501.0,-260.0,-37.0,-260.0,-94.0,49.0,-241.0,-166.0,city
2021,三木市,-27.0,-175.0,-117.0,-17.0,-80.0,-49.0,-10.0,-95.0,-68.0,city
2021,高砂市,-25.0,-112.0,-151.0,1.0,-53.0,-106.0,-26.0,-59.0,-45.0,city
2021,川西市,6.0,-218.0,-15.0,-23.0,-173.0,-20.0,29.0,-45.0,5.0,city
2021,小野市,-16.0,-125.0,-13.0,-6.0,-53.0,7.0,-10.0,-72.0,-20.0,city
2021,三田市,35.0,-418.0,-386.0,32.0,-222.0,-191.0,3.0,-196.0,-195.0,city
2021,加西市,-28.0,-73.0,-86.0,-24.0,-24.0,-46.0,-4.0,-49.0,-40.0,city
2021,丹波篠山市,-43.0,-107.0,-22.0,-34.0,-60.0,-12.0,-9.0,-47.0,-10.0,city
2021,養父市,-20.0,-79.0,-2.0,-10.0,-51.0,-6.0,-10.0,-28.0,4.0,city
2021,丹波市,-62.0,-158.0,-34.0,-36.0,-67.0,-12.0,-26.0,-91.0,-22.0,city
2021,南あわじ市,-9.0,-189.0,-15.0,-6.0,-86.0,-2.0,-3.0,-103.0,-13.0,city
2021,朝来市,-41.0,-89.0,-41.0,-25.0,-45.0,-5.0,-16.0,-44.0,-36.0,city
2021,淡路市,-36.0,-68.0,12.0,-32.0,-36.0,5.0,-4.0,-32.0,7.0,city
2021,宍粟市,-42.0,-166.0,-60.0,-24.0,-81.0,-27.0,-18.0,-85.0,-33.0,city
2021,加東市,18.0,-117.0,-18.0,9.0,-48.0,-24.0,9.0,-69.0,6.0,city
2021,たつの市,-37.0,-217.0,-113.0,-31.0,-116.0,-75.0,-6.0,-101.0,-38.0,city
2021,川辺郡,-52.0,-150.0,-56.0,-22.0,-89.0,-29.0,-30.0,-61.0,-27.0,county
2021,多可郡,-29.0,-113.0,-45.0,-17.0,-49.0,-30.0,-12.0,-64.0,-15.0,county
2021,加古郡,7.0,-121.0,47.0,16.0,-76.0,10.0,-9.0,-45.0,37.0,county
2021,神崎郡,-33.0,-135.0,-63.0,-16.0,-68.0,-40.0,-17.0,-67.0,-23.0,county
2021,揖保郡,-24.0,-30.0,-34.0,-17.0,-9.0,-16.0,-7.0,-21.0,-18.0,county
2021,赤穂郡,-16.0,-46.0,-29.0,-3.0,-25.0,-13.0,-13.0,-21.0,-16.0,county
2021,佐用郡,-17.0,-68.0,-29.0,-11.0,-42.0,-14.0,-6.0,-26.0,-15.0,county
2021,美方郡,-28.0,-157.0,-33.0,-15.0,-63.0,-22.0,-13.0,-94.0,-11.0,county
2021,奈良市,118.0,-624.0,-225.0,6.0,-349.0,-102.0,112.0,-275.0,-123.0,city
2021,大和高田市,-15.0,-82.0,-105.0,-10.0,-52.0,-36.0,-5.0,-30.0,-69.0,city
2021,大和郡山市,-7.0,-130.0,-80.0,-7.0,-84.0,-41.0,0.0,-46.0,-39.0,county
2021,天理市,30.0,-306.0,-204.0,38.0,-149.0,-92.0,-8.0,-157.0,-112.0,city
2021,橿原市,-3.0,-103.0,-58.0,-19.0,-99.0,18.0,16.0,-4.0,-76.0,city
2021,桜井市,-14.0,-74.0,-39.0,-10.0,-61.0,-19.0,-4.0,-13.0,-20.0,city
2021,五條市,-23.0,-119.0,-74.0,-2.0,-66.0,-26.0,-21.0,-53.0,-48.0,city
2021,御所市,-16.0,-66.0,-53.0,-15.0,-35.0,-23.0,-1.0,-31.0,-30.0,city
2021,生駒市,-29.0,-262.0,-159.0,-16.0,-126.0,-77.0,-13.0,-136.0,-82.0,city
2021,香芝市,-18.0,-171.0,-37.0,-9.0,-98.0,-20.0,-9.0,-73.0,-17.0,city
2021,葛城市,-17.0,-69.0,58.0,-10.0,-40.0,13.0,-7.0,-29.0,45.0,city
2021,宇陀市,-27.0,-70.0,-65.0,-17.0,-27.0,-32.0,-10.0,-43.0,-33.0,city
2021,山辺郡,0.0,-8.0,-1.0,-1.0,-1.0,2.0,1.0,-7.0,-3.0,county
2021,生駒郡,-5.0,-136.0,-44.0,-11.0,-54.0,-14.0,6.0,-82.0,-30.0,county
2021,磯城郡,-3.0,-24.0,20.0,-3.0,-17.0,9.0,0.0,-7.0,11.0,county
2021,宇陀郡,-1.0,-4.0,-8.0,1.0,0.0,-1.0,-2.0,-4.0,-7.0,county
2021,高市郡,-13.0,-37.0,-28.0,-5.0,-24.0,-8.0,-8.0,-13.0,-20.0,city
2021,北葛城郡,-24.0,-220.0,-80.0,-31.0,-123.0,-51.0,7.0,-97.0,-29.0,county
2021,吉野郡,-30.0,-107.0,-96.0,-24.0,-32.0,-52.0,-6.0,-75.0,-44.0,county
2021,和歌山市,-109.0,-150.0,-60.0,-64.0,-81.0,-23.0,-45.0,-69.0,-37.0,city
2021,海南市,-37.0,-134.0,-40.0,-6.0,-88.0,-21.0,-31.0,-46.0,-19.0,city
2021,橋本市,-21.0,-192.0,-106.0,-12.0,-94.0,-48.0,-9.0,-98.0,-58.0,city
2021,有田市,-36.0,-92.0,-77.0,-22.0,-35.0,-30.0,-14.0,-57.0,-47.0,city
2021,御坊市,-11.0,-23.0,-63.0,-2.0,-15.0,-17.0,-9.0,-8.0,-46.0,city
2021,田辺市,-84.0,-209.0,-57.0,-37.0,-81.0,-40.0,-47.0,-128.0,-17.0,city
2021,新宮市,-37.0,-52.0,-15.0,-7.0,-25.0,-10.0,-30.0,-27.0,-5.0,city
2021,紀の川市,-28.0,-133.0,-47.0,-12.0,-57.0,-34.0,-16.0,-76.0,-13.0,city
